	IDRegent	IDBron	deel en paginanummer
4394	2926	188	2, 596.
4395	2926	206	Bijlage VII.
4396	2927	135	10 (1893) 2.
4397	2928	135	9 (1892) 196.
4398	2929	135	9 (1892) 221.
4399	2931	15	6 (1915) 36.
4400	2935	15	65 (1980/1981) 44.
4401	2935	134	78 (1961) 195.
4402	2936	188	2, 377.
4403	2938	31	449.
4404	2940	206	Bijlage XVI.
4405	2940	215	529.
4406	2941	135	8 (1891) 130.
4407	2942	134	45 (1927) 320.
4408	2942	138	3 (1874) 156.
4409	2943	15	75 (1991) 182.
4410	2944	4	79 (1988) 144.
4411	2945	134	93 (1976) 74.
4412	2946	4	45 (1952) 5-6, 9.
4413	2946	31	105, 315.
4414	2946	136	21 (1917) 92.
4415	2946	152	11.
4416	2947	188	2, 420.
4417	2949	16	3, 1083.
4418	2949	188	2, 534.
4419	2952	206	Bijlage VII.
4420	2953	31	265.
4421	2953	138	5 (1876) 200.
4422	2955	4	46 (1953) 70.
4423	2955	125	16 (1962) 199.
4424	2955	134	53 (1935) 42.
4425	2955	188	2, 845.
4426	2956	15	49 (1963) 50.
4427	2956	152	36.
4428	2961	165	rechterlijke archieven Zeeuws-Vlaanderen, inv. nr. 143, f. 17v.
4429	2963	31	390.
4430	2965	31	124.
4431	2965	206	Bijlage XV.
4432	2966	206	Bijlage VII.
4433	2973	135	5 (1888) 180.
4434	2985	4	12 (1914) 400.
4435	2985	152	15.
4436	2985	188	2, 1081.
4437	2985	198	XXI-XXVI.
4438	2986	4	45 (1952) 365.
4439	2986	166	
4440	2986	188	2, 759.
4441	2986	206	Bijlage I.
4442	2987	16	3, 1083.
4443	2989	31	441.
4444	2989	138	5 (1876) 198.
4445	2990	135	2 (1885) 13.
4446	2990	152	9.
4447	2991	134	86 (1969) 223.
4448	2991	135	5 (1888) 22.
4449	2992	135	10 (1893) 78.
4450	2993	136	3 (1899) 140.
4451	2993	188	2, 486.
4452	2993	206	Bijlage IV.
4453	2994	125	2 (1948) 36.
4454	2994	135	13 (1900) 18.
4455	2994	188	2, 1063.
4456	2996	136	10 (1906) 122.
4457	2997	155	2, 420.
4458	2998	137	9 (1914) 70.
4459	2998	153	280.
4460	2998	188	2, 792.
4461	3000	134	56 (1938) 218.
4462	3000	152	15.
4463	3001	125	27 (1973) 285.
4464	3002	15	40 (1954) 302.
4465	3002	134	93 (1976) 116.
4466	3003	129	3.
4467	3004	117	10-11.
4468	3006	147	(1995) 98.
4469	3007	147	(1995) 98.
4470	3008	147	(1995) 97.
4471	3009	150	Oud archief Hoorn, inv. nr. 120, overzicht voor f. 1.
4472	3010	141	16 (1961) 65.
4473	3010	150	Oud archief Medemblik, bergnummer 10, vroedschapsresoluties, 16 april 1619.
4474	3011	141	16 (1961) 66.
4475	3013	141	16 (1961) 61.
4476	3014	141	16 (1961) 63.
4477	3015	141	16 (1961) 60.
4478	3016	141	16 (1961) 65.
4479	3017	141	16 (1961) 61.
4480	3018	117	11.
4481	3019	147	(1995) 96.
4482	3022	129	2.
4483	3023	136	8 (1904) 211.
4484	3023	152	19.
4485	3023	153	335.
4486	3024	138	4 (1875) 23.
4487	3024	152	26.
4488	3024	188	2, 697.
4489	3025	31	612.
4490	3025	152	13.
4491	3026	135	2 (1885) 220.
4492	3028	134	58 (1940) 370.
4493	3028	152	26.
4494	3029	6	I, 227.
4495	3031	131	
4496	3031	134	55 (1937) 263.
4497	3032	149	8 (1999) nr. 3, 271.
4498	3034	166	
4499	3035	136	1 (1897) 95.
4500	3035	188	2, 480.
4501	3035	206	Bijlage IV.
4502	3037	117	13.
4503	3038	117	17.
4504	3039	10	302.
4505	3040	6	II, 921.
4506	3041	19	227.
4507	3043	31	147.
4508	3043	152	11.
4509	3045	209	Nieuwe reeks 2 (1613-1616) A.Th. van Deursen ed. ('s-Gravenhage 1984) 133.
4510	3046	209	13 (1604-1606) H.H.P. Rijperman ed. ('s-Gravenhage 1957) 206.
4511	3047	166	
4512	3048	209	13 (1604-1606) H.H.P. Rijperman ed.  ('s-Gravenhage 1957) 485.
4513	3049	152	25.
4514	3049	188	1, 103.
4515	3050	16	1, 262.
4516	3050	188	2, 1035.
4517	3053	188	1, 464.
4518	3054	152	3.
4519	3054	188	1, 162.
4520	3055	152	4.
4521	3055	188	2, 515.
4522	3056	152	4.
4523	3056	188	2, 120.
4524	3057	188	2, 126.
4525	3058	152	5.
4526	3058	188	1, 552.
4527	3059	16	1, 1368.
4528	3059	152	5.
4529	3059	179	191.
4530	3059	188	2, 260.
4531	3060	135	9 (1892) 100.
4532	3060	152	5.
4533	3060	174	502.
4534	3061	151	3, 114.
4535	3061	174	503.
4536	3061	188	1, 126.
4537	3061	206	Bijlage XVI.
4538	3062	152	6.
4539	3062	174	507.
4540	3062	188	2, 374.
4541	3063	165	archief Staten van Zeeland, inv. nr. 1667 f. 19.
4542	3063	166	
4543	3063	188	2, 334.
4544	3064	166	
4545	3066	152	7.
4546	3067	152	7.
4547	3068	152	7.
4548	3069	152	8.
4549	3070	152	8.
4550	3072	152	8.
4551	3073	16	5, 484.
4552	3073	152	8.
4553	3073	188	2, 373.
4554	3074	4	46 (1953) 71.
4555	3074	152	9.
4556	3074	188	2, 846.
4557	3075	135	9 (1892) 222.
4558	3075	152	9.
4559	3075	188	2, 487.
4560	3075	206	Bijlage IV.
4561	3076	135	9 (1892) 224.
4562	3076	152	9.
4563	3076	206	Bijlage VII.
4564	3077	136	3 (1899) 264.
4565	3077	152	9.
4566	3077	188	1, 75.
4567	3077	206	Bijlage VI.
4568	3078	31	64.
4569	3078	152	11.
4570	3079	31	116.
4571	3079	132	118.
4572	3079	188	2, 743.
4573	3081	31	242.
4574	3081	152	11.
4575	3082	31	314.
4576	3082	152	11.
4577	3083	31	298.
4578	3084	31	385.
4579	3084	152	12.
4580	3085	31	406.
4581	3086	31	437.
4582	3086	152	12.
4583	3087	31	508.
4584	3087	152	12.
4585	3087	206	Bijlage XV.
4586	3088	31	579.
4587	3088	152	12.
4588	3089	31	657.
4589	3090	152	15.
4590	3091	15	21 (1933-1934) 377.
4591	3092	16	2, 997.
4592	3092	152	15.
4593	3092	188	2, 277.
4594	3093	152	16.
4595	3094	152	16.
4596	3095	152	16.
4597	3096	152	16.
4598	3096	188	2, 278.
4599	3097	152	16.
4600	3097	154	1.
4601	3098	153	202.
4602	3099	152	17.
4603	3099	153	248.
4604	3099	188	2, 513.
4605	3100	134	64 (1947) 178.
4606	3100	152	17.
4607	3100	153	147.
4608	3100	206	Bijlage VI.
4609	3101	152	17.
4610	3101	153	326.
4611	3102	152	18.
4612	3102	153	280.
4613	3102	188	2, 793.
4614	3103	153	280.
4615	3103	188	2, 793.
4616	3104	152	18.
4617	3104	153	301.
4618	3104	188	2, 903.
4619	3105	153	305.
4620	3105	188	2, 904.
4621	3107	152	18.
4622	3107	153	132.
4623	3108	152	18.
4624	3108	153	300.
4625	3109	152	19.
4626	3109	153	328.
4627	3109	188	1, 25.
4628	3110	152	19.
4629	3110	153	278.
4630	3111	15	12 (1921-1922) 15.
4631	3111	152	19.
4632	3111	153	329.
4633	3112	152	19.
4634	3112	153	279.
4635	3113	125	2 (1948) 20.
4636	3113	152	21.
4637	3114	134	38 (1956) 251.
4638	3114	152	21.
4639	3115	125	2 (1948) 20.
4640	3115	152	21.
4641	3116	125	2 (1948) 44.
4642	3116	152	21.
4643	3117	125	2 (1948) 20.
4644	3117	152	21.
4645	3118	125	2 (1948) 34.
4646	3119	125	2 (1948) 34.
4647	3119	152	22.
4648	3120	125	2 (1948) 26, 35.
4649	3120	152	22.
4650	3121	125	2 (1948) 21, 37.
4651	3122	125	2 (1948) 22, 37.
4652	3122	188	2, 249.
4653	3123	125	2 (1948) 28, 38.
4654	3123	152	22.
4655	3124	125	2 (1948) 22, 38.
4656	3124	134	93 (1976) 22.
4657	3125	125	2 (1948) 23, 30, 39.
4658	3125	135	9 (1892) 194.
4659	3125	152	23.
4660	3126	125	2 (1948) 22, 37.
4661	3126	136	4 (1900) 48.
4662	3126	152	23.
4663	3127	125	2 (1948) 23, 39.
4664	3127	135	9 (1892) 148.
4665	3127	152	23.
4666	3128	125	2 (1948) 40.
4667	3128	135	9 (1892) 194.
4668	3128	152	23.
4669	3128	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4670	3128	188	1, 433.
4671	3129	125	2 (1948) 23, 40.
4672	3130	152	25.
4673	3130	188	2, 894.
4674	3131	152	25.
4675	3132	152	25.
4676	3132	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 13.
4677	3132	206	Bijlage IV.
4678	3133	4	42 (1949) 59.
4679	3135	152	26.
4680	3136	152	26.
4681	3137	152	26.
4682	3137	188	2, 265.
4683	3138	15	16 (1926) 130.
4684	3139	16	3, 1082.
4685	3139	152	27.
4686	3139	188	2, 533.
4687	3140	152	27.
4688	3140	188	2, 925.
4689	3141	4	41 (1943/1948) 88.
4690	3141	152	27.
4691	3141	188	1, 492.
4692	3142	152	27.
4693	3142	188	1, 56.
4694	3143	188	2, 993.
4695	3143	193	59.
4696	3144	31	311.
4697	3144	152	27.
4698	3144	188	2, 692.
4699	3145	152	28.
4700	3145	188	1, 86.
4701	3146	152	28.
4702	3146	188	2, 851.
4703	3146	206	Bijlage II.
4704	3147	6	II, 621.
4705	3147	188	1, 443.
4706	3148	31	498.
4707	3148	152	28.
4708	3148	188	2, 833.
4709	3149	135	4 (1887) 193, 9 (1892) 195.
4710	3149	188	1, 524.
4711	3150	152	29.
4712	3150	153	328.
4713	3150	188	2, 474.
4714	3151	135	9 (1892) 100.
4715	3151	152	29.
4716	3152	135	9 (1892) 265.
4717	3152	152	29.
4718	3152	188	2, 697.
4719	3153	174	503.
4720	3153	188	1, 116, 2, 1066.
4721	3154	174	503.
4722	3154	206	Bijlage XVI.
4723	3155	152	32.
4724	3156	31	255.
4725	3156	152	32.
4726	3156	188	1, 441.
4727	3157	152	32.
4728	3157	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 1.
4729	3157	206	Bijlage V.
4730	3158	152	32.
4731	3158	206	Bijlage V.
4732	3159	135	9 (1892) 99.
4733	3159	152	34.
4734	3160	174	502.
4735	3161	152	35.
4736	3161	188	2, 125.
4737	3162	31	202.
4738	3162	152	35.
4739	3162	188	2, 744.
4740	3163	152	35.
4741	3164	136	20 (1916) 263.
4742	3164	152	35.
4743	3165	152	36.
4744	3166	188	2, 786.
4745	3166	206	Bijlage XII.
4746	3167	15	27 (1941) 320.
4747	3168	153	236.
4748	3168	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 9.
4749	3169	153	298.
4750	3169	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 9.
4751	3170	153	197.
4752	3170	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 9.
4753	3171	153	192.
4754	3171	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 9.
4755	3172	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4756	3173	153	register.
4757	3174	153	323.
4758	3175	4	46 (1953) 211.
4759	3175	153	299.
4760	3176	153	311.
4761	3177	132	140.
4762	3177	153	280.
4763	3177	188	2, 793.
4764	3178	153	172.
4765	3179	153	212.
4766	3180	125	2 (1948) 22, 39.
4767	3181	125	2 (1948) 28, 38.
4768	3181	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4769	3182	4	40 (1942) 627.
4770	3182	125	2 (1948) 28, 38.
4771	3183	125	2 (1948) 29, 38.
4772	3183	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4773	3184	125	2 (1948) 29, 39.
4774	3184	135	9 (1892) 222.
4775	3185	125	2 (1948) 31, 39, 27 (1973) 289.
4776	3185	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 2.
4777	3186	16	7, 1172.
4778	3186	125	2 (1948) 31, 40.
4779	3186	135	9 (1892) 265.
4780	3186	138	4 (1875) 22.
4781	3187	125	2 (1948) 32, 41.
4782	3188	125	2 (1948) 34.
4783	3188	205	1626, f. 380, 1631, f. 17.
4784	3190	125	2 (1948) 36.
4785	3190	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 11.
4786	3191	125	2 (1948) 37 (zie ook onder Johan van Borssele)
4787	3191	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 11.
4788	3193	125	2 (1948) 38.
4789	3194	125	2 (1948) 38, 44.
4790	3195	125	2 (1948) 39.
4791	3195	135	9 (1892) 100.
4792	3195	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4793	3196	125	2 (1948) 40.
4794	3196	188	2, 599.
4795	3196	206	Bijlage VII.
4796	3197	125	2 (1948) 41.
4797	3197	135	9 (1892) 265.
4798	3197	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 12.
4799	3197	188	2, 677.
4800	3198	4	85 (1995) 551.
4801	3198	154	1.
4802	3199	134	72 (1955) 70.
4803	3201	4	88 (1999) 9.
4804	3201	125	49 (1995) 178.
4805	3202	165	archief van de rekenkamer van Zeeland II, inv. nr. 1113, 3.
4806	3207	188	2, 482.
4807	3207	206	Bijlage IV.
4808	3208	132	154.
4809	3208	188	2, 262.
4810	3210	206	Bijlage XIV.
4811	3211	6	II, 977.
4812	3213	205	1608, f. 114.
4813	3213	209	14 (1607-1609) H.H.P. Rijperman ed. ('s-Gravenhage 1970) 530.
4814	3215	125	2 (1948) 34, 24 (1970) 142.
4815	3217	125	2 (1948) 34.
4816	3217	134	64 (1947) 179.
4817	3217	206	Bijlage VI.
4818	3218	205	1654, f. 30, 1674, f. 4.
4819	3219	31	40.
4820	3220	31	122.
4821	3221	31	572.
4822	3222	31	577.
4823	3223	31	658.
4824	3224	31	700.
4825	3225	31	446.
4826	3225	130	Provinciale resoluties, inv. nr. 314, 333.
4827	3226	31	543.
4828	3227	4	40 (1942) 495.
4829	3227	137	10 (1915) 147.
4830	3228	192	archief Raad van Brabant, inv. nr. 7, f. 395.
4831	3229	4	5 (1907) 356.
4832	3229	125	13 (1959) 126, 22 (1968) 45.
4833	3229	209	Nieuwe reeks 6 (1623-1624) J. Roelevink ed. ('s-Gravenhage 1989) 373.
4834	3230	4	38 (1940) 21.
4835	3230	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4836	3231	4	40 (1942) 495.
4837	3231	137	10 (1915) 147.
4838	3233	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4839	3234	125	44 (1990) 182.
4840	3234	192	archief Raad van Brabant, inv. nr. 7, f. 428.
4841	3235	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4842	3236	192	archief Raad van Brabant, inv. nr. 1, f. 227, inv. nr. 7, f. 85, 397.
4843	3237	135	11 (1894) 120.
4844	3238	137	7 (1912) 7.
4845	3240	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4846	3241	192	archief Raad van Brabant, inv. nr. 1, f. 598.
4847	3242	136	8 (1904) 211.
4848	3242	192	archief Raad van Brabant, inv. nr. 3 , f. 566.
4849	3243	134	74 (1957) 414.
4850	3243	135	10 (1893) 211.
4851	3244	134	74 (1957) 175.
4852	3246	192	archief Raad van Brabant, inv. nr. 7, f. 508.
4853	3247	192	archief Raad van Brabant, inv. nr. 1, f. 223, inv. nr. 7, f. 508.
4854	3250	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4855	3251	192	archief Raad van Brabant, inv. nr. 7, f. 377, 396.
4856	3252	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4857	3253	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4858	3254	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4859	3255	134	74 (1957) 175.
4860	3257	192	archief Raad van Brabant, inv. nr. 7, f. 396.
4861	3260	16	2, 917.
4862	3260	125	44 (1990) 143.
4863	3262	155	2, 355
4864	3263	155	2,  300.
4865	3263	209	Nieuwe reeks 1 (1610-1612) A.Th. van Deursen ed. ('s-Gravenhage 1971) 431.
4866	3264	16	6, 677.
4867	3264	134	75 (1958) 67.
4868	3264	155	2, 427.
4869	3264	158	553.
4870	3264	162	414.
4871	3265	155	3, 474.
4872	3266	155	3, 529.
4873	3266	159	104 (1989) 82.
4874	3267	155	3, 452.
4875	3267	159	104 (1989) 82.
4876	3268	155	3, 544.
4877	3268	159	104 (1989) 82.
4878	3269	155	3, 521.
4879	3269	159	104 (1989) 81.
4880	3270	155	3, 531.
4881	3270	159	104 (1989) 82.
4882	3271	155	3, 637.
4883	3272	155	3, 607.
4884	3273	155	3, 629.
4885	3274	155	3, 662.
4886	3275	155	3, 671.
4887	3276	155	3, 689.
4888	3277	155	3, 680.
4889	3278	155	3, 736.
4890	3279	155	3, 664.
4891	3281	134	64 (1947) 70.
4892	3281	204	1, 92-96.
4893	3282	134	45 (1927) 202, 84 (1967) 91.
4894	3282	204	1, 95-97.
4895	3283	162	405.
4896	3283	204	1, 94-98.
4897	3284	162	406.
4898	3284	204	1, 95-98.
4899	3285	4	40 (1942) 477.
4900	3285	155	2, 369.
4901	3285	162	424.
4902	3285	204	1, 97-100.
4903	3286	162	435.
4904	3286	204	1, 98.
4905	3287	162	437.
4906	3287	204	1, 98-100.
4907	3288	204	1, 98-99.
4908	3289	134	44 (1926) 174.
4909	3289	162	436.
4910	3289	204	1, 98-101.
4911	3290	162	455.
4912	3290	204	1, 98-101.
4913	3291	155	2, 31III, n. 1.
4914	3291	159	104 (1989) 78.
4915	3291	162	477.
4916	3291	204	1, 100-102.
4917	3292	159	104 (1989) 79.
4918	3292	162	487.
4919	3292	204	1, 101-104.
4920	3293	16	6, 164.
4921	3293	159	104 (1989) 78.
4922	3293	162	526.
4923	3293	204	1, 104-105.
4924	3294	159	104 (1989) 78.
4925	3294	204	1, 103-104.
4926	3295	159	104 (1989) 78.
4927	3295	162	544.
4928	3295	204	1, 104-109.
4929	3296	159	104 (1989) 79.
4930	3296	162	565.
4931	3296	204	1, 106-107.
4932	3297	15	18 (1928-1929) 137
4933	3297	162	579.
4934	3297	204	1, 107-108.
4935	3298	134	72 (1955) 188.
4936	3298	156	22.
4937	3298	162	594.
4938	3298	204	1, 108-110.
4939	3299	132	177.
4940	3299	156	32.
4941	3299	162	631.
4942	3299	204	1, 109-110, 2, 187-190.
4943	3300	135	9 (1892) 195.
4944	3300	204	1, 109-110, 2, 187-192.
4945	3301	162	598.
4946	3301	204	1, 108-110, 2, 187-189.
4947	3302	162	645.
4948	3302	204	1, 110, 2, 187-191.
4949	3303	159	104 (1989) 79.
4950	3303	162	583.
4951	3303	204	1, 106-110, 2, 187-189.
4952	3304	134	65 (1948) 194.
4953	3304	162	659.
4954	3304	204	2, 188-193.
4955	3305	162	665.
4956	3305	174	509.
4957	3305	204	2, 190-193.
4958	3306	15	80 (1997) 407.
4959	3306	162	669.
4960	3306	204	2, 189-193.
4961	3307	162	676.
4962	3307	204	2, 189-193.
4963	3308	134	48 (1930) 198.
4964	3308	204	1, 110, 2, 187-191.
4965	3309	162	679.
4966	3309	204	2, 190-193.
4967	3310	162	678.
4968	3310	204	2, 190-192.
4969	3312	155	2, 358 (zie ook noot 1 op blz. 359)
4970	3313	155	2, 353.
4971	3315	155	2, 379.
4972	3316	155	2, 416.
4973	3317	16	6, 1192.
4974	3317	155	3, 444.
4975	3317	159	104 (1989) 83.
4976	3318	155	3, 484.
4977	3318	159	104 (1989) 83.
4978	3319	132	155.
4979	3319	155	3, 507.
4980	3320	155	3, 569.
4981	3320	159	104 (1989) 83.
4982	3321	155	3, 555.
4983	3321	159	104 (1989) 83.
4984	3322	155	3, 598.
4985	3323	155	3, 608.
4986	3324	155	3, 646.
4987	3325	155	3, 669.
4988	3326	155	3, 653.
4989	3327	155	3, 682.
4990	3330	155	3, 683.
4991	3330	169	625.
4992	3331	155	3, 748.
4993	3335	155	2, 367.
4994	3335	157	2b, 365.
4995	3336	157	2a, 163.
4996	3337	157	2a, 169.
4997	3337	162	427.
4998	3338	157	2a, 84.
4999	3338	162	408.
5000	3339	157	2a, 21.
5001	3339	162	429.
5002	3340	157	2a, 4.
5003	3340	162	440.
5004	3341	157	2b, 267.
5005	3341	162	453.
5006	3342	134	72 (1955) 111.
5007	3342	157	2a, 117.
5008	3343	157	2b, 287
5009	3343	162	462.
5010	3344	157	2b, 273.
5011	3345	156	26.
5012	3345	157	2b, 195.
5013	3345	159	104 (1989) 80.
5014	3345	162	480.
5015	3346	157	2a, 20.
5016	3346	159	104 (1989) 79.
5017	3346	162	518.
5018	3347	157	2a, 85.
5019	3347	159	104 (1989) 80.
5020	3347	162	518.
5021	3348	157	2b, 273.
5022	3348	159	104 (1989) 80.
5023	3348	162	529.
5024	3349	157	2b, 254.
5025	3349	159	104 (1989) 80.
5026	3349	162	527.
5027	3350	157	2b, 198.
5028	3350	159	104 (1989) 80.
5029	3350	162	546.
5030	3351	157	2a, 20.
5031	3351	159	104 (1989) 79.
5032	3351	162	565.
5033	3352	135	9 (1892) 265.
5034	3352	157	2a, 19.
5035	3352	162	575.
5036	3353	15	13 (1923) 73.
5037	3353	136	23 (1919) 269.
5038	3353	157	2a, 69.
5039	3354	157	2a, 56.
5040	3354	162	650.
5041	3355	157	2a, 71.
5042	3355	162	629.
5043	3356	157	2a, 174.
5044	3356	162	657.
5045	3357	15	13 (1923) 53.
5046	3357	136	23 (1919) 208.
5047	3357	157	2a, 70.
5048	3357	162	667.
5049	3358	157	2b, 334.
5050	3358	162	675.
5051	3358	174	510.
5052	3359	157	2b, 199.
5053	3359	162	686.
5054	3360	157	2b, 322.
5055	3360	162	693.
5056	3361	157	2a, 145.
5057	3361	162	694.
5058	3362	157	2b, 236.
5059	3362	162	698.
5060	3363	155	2, 349.
5061	3364	155	2, 327.
5062	3365	134	76 (1959) 310.
5063	3365	136	16/17 (1912-1913) 392.
5064	3365	155	2, 365.
5065	3366	155	2, 408.
5066	3367	155	2, 394.
5067	3368	155	3, 440.
5068	3369	155	3, 449.
5069	3369	159	104 (1989) 83.
5070	3370	155	3, 449.
5071	3371	155	3, 621.
5072	3372	155	3, 678.
5073	3373	155	3, 690.
5074	3374	155	3, 699.
5075	3375	155	3, 706.
5076	3376	155	3, 709.
5077	3377	158	552.
5078	3378	4	40 (1942) 263.
5079	3378	158	552-553.
5080	3378	162	414.
5081	3379	158	552-553.
5082	3380	158	552-553.
5083	3380	162	412.
5084	3381	158	553-554.
5085	3381	162	432.
5086	3383	158	553-554.
5087	3383	162	444.
5088	3384	158	553-555
5089	3384	162	457.
5090	3385	158	553-554.
5091	3385	162	449.
5092	3386	158	554-555.
5093	3387	158	554-555.
5094	3387	159	104 (1989) 81.
5095	3387	162	497.
5096	3388	158	555.
5097	3388	159	104 (1989) 80.
5098	3388	162	503.
5099	3389	158	555.
5100	3389	159	104 (1989) 81.
5101	3389	162	504.
5102	3390	158	556-557.
5103	3390	159	104 (1989) 81.
5104	3390	162	522.
5105	3391	158	557-558.
5106	3391	159	104 (1989) 81.
5107	3391	162	568.
5108	3392	158	557-558.
5109	3392	162	587.
5110	3393	158	557-558.
5111	3393	162	576.
5112	3394	135	10 (1893) 79.
5113	3394	158	558-559.
5114	3394	162	600.
5115	3395	135	10 (1893) 79.
5116	3395	158	558.
5117	3395	162	604.
5118	3396	158	557-559.
5119	3396	162	585.
5120	3397	158	557-559.
5121	3397	159	104 (1989) 81.
5122	3397	162	577.
5123	3398	158	558-560.
5124	3398	162	622.
5125	3399	158	558-560.
5126	3399	162	616.
5127	3400	158	558-559.
5128	3400	162	632.
5129	3401	135	9 (1892) 218.
5130	3401	158	558-560.
5131	3402	158	559.
5132	3402	162	642.
5133	3403	158	559-560.
5134	3403	162	654.
5135	3404	158	559-561.
5136	3404	162	652.
5137	3405	158	559-560.
5138	3405	162	647.
5139	3406	158	560-561.
5140	3406	162	663.
5141	3406	174	508.
5142	3407	132	181.
5143	3407	158	560-561.
5144	3407	162	671.
5145	3408	158	560-561.
5146	3408	162	679.
5147	3409	158	560-561.
5148	3409	162	666.
5149	3410	158	560-561.
5150	3410	162	687.
5151	3412	155	3, 700.
5152	3413	155	3, 727.
5153	3414	155	3, 742.
5154	3415	155	3, 768.
5155	3416	155	3, 746.
5156	3417	155	3, 758.
5157	3419	155	3, 709.
5158	3421	155	3, 744.
5159	3422	135	17 (1905) 182.
5160	3422	162	741.
5161	3423	162	744.
5162	3424	157	2a, 175
5163	3424	162	724.
5164	3425	157	2a, 119.
5165	3425	162	723.
5166	3426	158	561.
5167	3426	162	739.
5168	3427	158	561.
5169	3427	162	720.
5170	3428	134	65 (1948) 255.
5171	3428	155	2, 422.
5172	3429	155	3, 437.
5173	3431	155	3, 442.
5174	3432	16	6, 1188.
5175	3432	155	3, 454.
5176	3433	155	3, 435.
5177	3434	155	3, 459.
5178	3434	159	104 (1989) 83.
5179	3435	155	3, 510.
5180	3435	159	104 (1989) 83.
5181	3436	155	3, 491.
5182	3436	159	104 (1989) 82.
5183	3437	155	3, 526.
5184	3437	159	104 (1989) 82.
5185	3438	155	3, 511.
5186	3438	156	40.
5187	3438	159	104 (1989) 82.
5188	3439	155	3, 523.
5189	3439	159	104 (1989) 83.
5190	3440	155	3, 502.
5191	3440	159	104 (1989) 83.
5192	3441	155	3, 547.
5193	3441	159	104 (1989) 82.
5194	3442	155	3, 533.
5195	3442	159	104 (1989) 82.
5196	3443	155	3, 518.
5197	3443	159	104 (1989) 83.
5198	3444	134	76 (1959) 310.
5199	3444	155	3, 507.
5200	3444	159	104 (1989) 83.
5201	3445	155	3, 557.
5202	3445	159	104 (1989) 83.
5203	3446	155	3, 541.
5204	3446	159	104 (1989) 82.
5205	3447	155	3, 581.
5206	3447	159	104 (1989) 83.
5207	3448	155	3, 554.
5208	3448	159	104 (1989) 83.
5209	3453	155	3, 528.
5210	3453	159	104 (1989) 83.
5211	3455	155	3, 440.
5212	3456	155	3, 561.
5213	3456	159	104 (1989) 81.
5214	3457	155	3, 532
5215	3457	159	104 (1989) 82.
5216	3458	155	3, 584.
5217	3459	136	16/17 (1912-1913) 28.
5218	3459	155	3, 582.
5219	3460	155	3, 582.
5220	3461	155	3, 620.
5221	3462	155	3, 579.
5222	3462	159	104 (1989) 82.
5223	3463	155	3, 626.
5224	3464	155	3, 638.
5225	3465	155	3, 628.
5226	3466	155	3, 651.
5227	3467	155	3, 639.
5228	3468	155	3, 654.
5229	3469	135	9 (1892) 196.
5230	3469	155	3, 640.
5231	3470	155	3, 657.
5232	3471	155	3, 679.
5233	3472	155	3, 663.
5234	3473	155	3, 657.
5235	3474	155	3, 668.
5236	3475	155	3, 688.
5237	3476	155	3, 660.
5238	3477	155	3, 696.
5239	3478	134	65 (1948) 249.
5240	3478	155	3, 702.
5241	3479	155	3, 687.
5242	3480	155	3, 708.
5243	3481	155	3, 734.
5244	3482	155	3, 698.
5245	3483	155	3, 724.
5246	3484	155	3, 741.
5247	3485	155	3, 763.
5248	3486	155	3, 772.
5249	3487	155	3, 753.
5250	3488	155	3, 770.
5251	3489	155	3, 783.
5252	3491	162	715.
5253	3491	204	2, 192-193.
5254	3492	155	3, 781.
5255	3492	162	745.
5256	3493	155	2, 363.
5257	3494	155	2, 398.
5258	3495	155	3, 468.
5259	3495	158	553-554.
5260	3495	162	116, 454.
5261	3496	16	2, 1158.
5262	3496	132	140.
5263	3496	155	3, 488.
5264	3496	159	104 (1989) 83.
5265	3497	155	3, 523.
5266	3497	159	104 (1989) 83.
5267	3498	155	3, 593.
5268	3499	155	3, 643.
5269	3500	155	3, 736.
5270	3501	155	3, 777.
5271	3502	155	3, 766.
5272	3503	155	2, 372.
5273	3504	155	2, 375.
5274	3505	155	2, 362.
5275	3506	155	3, 478.
5276	3507	155	3, 509.
5277	3507	159	104 (1989) 82.
5278	3508	155	3, 544.
5279	3509	155	3, 524.
